DATE,TIME,MQ136,MQ137,TEMP,HUMI,Start Time,Label
22/07/2025,7:13:19,806.0,635.0,34.0,93.7,22.32,4.0
22/07/2025,7:13:01,827.0,670.0,34.0,93.7,22.32,4.0
22/07/2025,7:12:48,842.0,679.0,34.0,93.6,22.31,4.0
22/07/2025,7:12:35,848.0,717.0,34.0,93.6,22.31,4.0
22/07/2025,7:12:23,830.0,698.0,34.0,93.6,22.31,4.0
22/07/2025,7:11:15,691.0,529.0,34.0,93.7,22.29,4.0
22/07/2025,7:10:58,699.0,535.0,34.0,93.7,22.28,4.0
22/07/2025,7:10:45,692.0,527.0,34.0,93.7,22.28,4.0
22/07/2025,7:10:44,705.0,549.0,34.0,93.7,22.28,4.0
22/07/2025,7:09:46,698.0,547.0,34.0,93.7,22.26,4.0
22/07/2025,7:09:31,705.0,540.0,34.0,93.7,22.26,4.0
22/07/2025,7:09:18,704.0,524.0,34.0,93.7,22.26,4.0
22/07/2025,7:09:07,682.0,519.0,34.0,93.7,22.25,4.0
22/07/2025,7:08:55,681.0,522.0,34.0,93.6,22.25,4.0
22/07/2025,7:08:44,685.0,520.0,34.0,93.6,22.25,4.0
22/07/2025,7:08:33,677.0,525.0,34.0,93.6,22.24,4.0
22/07/2025,7:08:23,693.0,532.0,34.0,93.6,22.24,4.0
22/07/2025,7:08:07,697.0,536.0,34.0,93.6,22.24,4.0
22/07/2025,7:07:33,699.0,529.0,34.0,93.7,22.23,4.0
22/07/2025,7:07:21,702.0,535.0,34.0,93.7,22.22,4.0
22/07/2025,7:07:08,696.0,535.0,34.0,93.6,22.22,4.0
22/07/2025,7:06:56,684.0,524.0,34.0,93.6,22.22,4.0
22/07/2025,7:06:41,687.0,525.0,34.0,93.6,22.21,4.0
22/07/2025,7:06:23,712.0,549.0,34.0,93.6,22.21,4.0
22/07/2025,7:06:12,703.0,547.0,34.0,93.5,22.2,4.0
22/07/2025,7:05:16,684.0,530.0,34.0,93.6,22.19,4.0
22/07/2025,7:05:04,687.0,535.0,34.0,93.5,22.18,4.0
22/07/2025,7:04:48,697.0,547.0,34.0,93.5,22.18,4.0
22/07/2025,7:04:37,688.0,549.0,34.0,93.5,22.18,4.0
22/07/2025,7:04:23,695.0,529.0,34.0,93.5,22.17,4.0
22/07/2025,7:03:37,708.0,545.0,34.0,93.6,22.16,4.0
22/07/2025,7:03:06,703.0,539.0,34.1,93.6,22.15,4.0
22/07/2025,7:02:46,710.0,548.0,34.1,93.6,22.15,4.0
22/07/2025,7:02:21,677.0,521.0,34.1,93.5,22.14,4.0
22/07/2025,7:02:17,681.0,522.0,34.1,93.5,22.14,4.0
22/07/2025,7:01:45,691.0,535.0,34.1,93.5,22.13,4.0
22/07/2025,7:01:32,689.0,537.0,34.1,93.5,22.13,4.0
22/07/2025,7:01:06,695.0,533.0,34.1,93.4,22.12,4.0
22/07/2025,7:00:55,699.0,534.0,34.1,93.4,22.12,4.0
22/07/2025,7:00:44,676.0,517.0,34.1,93.4,22.11,4.0
22/07/2025,7:00:27,671.0,525.0,34.1,93.3,22.11,4.0
22/07/2025,7:00:16,697.0,534.0,34.1,93.5,22.1,4.0
22/07/2025,7:00:05,680.0,530.0,34.1,93.4,22.1,4.0
22/07/2025,6:59:54,698.0,533.0,34.1,93.4,22.1,4.0
22/07/2025,6:59:42,695.0,533.0,34.1,93.4,22.09,4.0
22/07/2025,6:59:32,674.0,525.0,34.1,93.4,22.09,4.0
22/07/2025,6:59:17,671.0,517.0,34.1,93.4,22.09,4.0
22/07/2025,6:59:06,662.0,509.0,34.1,93.4,22.08,4.0
22/07/2025,6:58:55,670.0,507.0,34.1,93.4,22.08,4.0
22/07/2025,6:58:44,668.0,509.0,34.1,93.4,22.08,4.0
22/07/2025,6:58:33,686.0,527.0,34.1,93.4,22.08,4.0
22/07/2025,6:58:22,653.0,516.0,34.1,93.4,22.07,4.0
22/07/2025,6:58:11,663.0,515.0,34.1,93.4,22.07,4.0
22/07/2025,6:57:59,671.0,513.0,34.1,93.3,22.07,4.0
22/07/2025,6:57:47,651.0,502.0,34.1,93.4,22.06,4.0
22/07/2025,6:57:36,680.0,513.0,34.1,93.3,22.06,4.0
22/07/2025,6:56:41,686.0,508.0,34.1,93.5,22.04,4.0
22/07/2025,6:56:29,694.0,514.0,34.1,93.5,22.04,4.0
22/07/2025,6:55:54,696.0,536.0,34.1,93.6,22.03,4.0
22/07/2025,6:55:23,698.0,537.0,34.1,93.6,22.02,4.0
22/07/2025,6:55:07,713.0,538.0,34.1,93.6,22.02,4.0
22/07/2025,6:54:54,686.0,517.0,34.1,93.6,22.01,4.0
22/07/2025,6:54:39,706.0,541.0,34.1,93.6,22.01,4.0
22/07/2025,6:54:28,672.0,523.0,34.1,93.6,22.01,4.0
22/07/2025,6:54:17,690.0,525.0,34.1,93.6,22.0,4.0
22/07/2025,6:53:21,666.0,517.0,34.1,93.6,21.99,4.0
22/07/2025,6:53:03,661.0,528.0,34.1,93.6,21.98,4.0
22/07/2025,6:52:47,680.0,545.0,34.1,93.6,21.98,4.0
22/07/2025,6:52:35,664.0,518.0,34.1,93.6,21.98,4.0
22/07/2025,6:52:24,687.0,534.0,34.1,93.6,21.97,4.0
22/07/2025,6:52:11,687.0,536.0,34.1,93.5,21.97,4.0
22/07/2025,6:51:59,672.0,518.0,34.1,93.5,21.97,4.0
22/07/2025,6:51:46,674.0,527.0,34.1,93.5,21.96,4.0
22/07/2025,6:51:35,673.0,536.0,34.1,93.5,21.96,4.0
22/07/2025,6:51:23,694.0,537.0,34.1,93.5,21.96,4.0
22/07/2025,6:51:10,686.0,541.0,34.1,93.5,21.95,4.0
22/07/2025,6:50:59,677.0,554.0,34.1,93.5,21.95,4.0
22/07/2025,6:50:42,685.0,547.0,34.0,93.4,21.95,4.0
22/07/2025,6:50:27,675.0,545.0,34.0,93.4,21.94,4.0
22/07/2025,6:50:16,670.0,548.0,34.0,93.4,21.94,4.0
22/07/2025,6:50:05,659.0,527.0,34.1,93.5,21.93,4.0
22/07/2025,6:49:53,684.0,552.0,34.0,93.5,21.93,4.0
22/07/2025,6:49:41,663.0,528.0,34.0,93.4,21.93,4.0
22/07/2025,6:49:24,669.0,513.0,34.0,93.4,21.92,4.0
22/07/2025,6:49:13,659.0,523.0,34.0,93.4,21.92,4.0
22/07/2025,6:48:18,651.0,503.0,34.0,93.3,21.9,4.0
22/07/2025,6:48:07,649.0,515.0,34.0,93.3,21.9,4.0
22/07/2025,6:47:56,650.0,520.0,34.0,93.4,21.9,4.0
22/07/2025,6:47:44,657.0,522.0,34.0,93.4,21.9,4.0
22/07/2025,6:47:32,666.0,527.0,34.0,93.5,21.89,4.0
22/07/2025,6:47:21,667.0,536.0,34.0,93.6,21.89,4.0
22/07/2025,6:47:09,672.0,531.0,34.0,93.6,21.89,4.0
22/07/2025,6:46:57,663.0,528.0,34.0,93.6,21.88,4.0
22/07/2025,6:46:46,656.0,524.0,34.0,93.5,21.88,4.0
22/07/2025,6:46:34,653.0,527.0,34.0,93.5,21.88,4.0
22/07/2025,6:46:21,658.0,526.0,34.0,93.5,21.87,4.0
22/07/2025,6:46:09,657.0,528.0,34.0,93.5,21.87,4.0
22/07/2025,6:45:58,646.0,520.0,34.0,93.5,21.87,4.0
22/07/2025,6:45:46,646.0,504.0,34.0,93.5,21.86,4.0
22/07/2025,6:45:26,647.0,527.0,34.0,93.5,21.86,4.0
22/07/2025,6:45:14,660.0,524.0,34.0,93.5,21.85,4.0
22/07/2025,6:44:59,658.0,528.0,34.0,93.5,21.85,4.0
22/07/2025,6:44:48,667.0,525.0,34.0,93.5,21.85,4.0
22/07/2025,6:44:37,656.0,526.0,34.0,93.5,21.84,4.0
22/07/2025,6:44:26,662.0,532.0,34.0,93.5,21.84,4.0
22/07/2025,6:44:14,639.0,519.0,34.0,93.4,21.84,4.0
22/07/2025,6:44:03,663.0,526.0,34.0,93.3,21.83,4.0
22/07/2025,6:43:52,672.0,540.0,34.0,93.3,21.83,4.0
22/07/2025,6:43:38,654.0,548.0,34.0,93.2,21.83,4.0
22/07/2025,6:43:26,656.0,538.0,34.0,93.1,21.82,4.0
22/07/2025,6:43:14,666.0,539.0,34.0,93.1,21.82,4.0
22/07/2025,6:43:03,665.0,524.0,34.0,93.1,21.82,4.0
22/07/2025,6:42:51,677.0,554.0,34.0,93.2,21.81,4.0
22/07/2025,6:42:37,675.0,550.0,34.0,93.2,21.81,4.0
22/07/2025,6:42:27,675.0,537.0,34.0,93.2,21.81,4.0
22/07/2025,6:42:15,668.0,529.0,34.0,93.2,21.8,4.0
22/07/2025,6:42:04,660.0,534.0,34.0,93.1,21.8,4.0
22/07/2025,6:41:53,658.0,535.0,34.0,93.1,21.8,4.0
22/07/2025,6:41:40,672.0,539.0,34.0,93.0,21.79,4.0
22/07/2025,6:41:28,663.0,539.0,34.0,93.0,21.79,4.0
22/07/2025,6:41:17,674.0,550.0,34.0,93.1,21.79,4.0
22/07/2025,6:41:06,680.0,558.0,34.0,93.0,21.78,4.0
22/07/2025,6:40:55,677.0,556.0,34.0,93.0,21.78,4.0
22/07/2025,6:40:44,678.0,568.0,34.0,92.9,21.78,4.0
22/07/2025,6:40:32,684.0,565.0,34.0,93.0,21.78,4.0
22/07/2025,6:40:20,692.0,564.0,34.0,93.1,21.77,4.0
22/07/2025,6:40:09,709.0,574.0,34.0,93.3,21.77,4.0
22/07/2025,6:39:58,701.0,566.0,34.0,93.3,21.77,4.0
22/07/2025,6:39:46,703.0,560.0,34.0,93.3,21.76,4.0
22/07/2025,6:39:33,684.0,531.0,34.0,93.3,21.76,4.0
22/07/2025,6:39:21,678.0,531.0,34.0,93.3,21.76,4.0
22/07/2025,6:39:10,675.0,523.0,34.0,93.3,21.75,4.0
22/07/2025,6:38:59,673.0,531.0,34.0,93.3,21.75,4.0
22/07/2025,6:38:47,674.0,540.0,34.0,93.3,21.75,4.0
22/07/2025,6:38:36,676.0,534.0,34.0,93.2,21.74,4.0
22/07/2025,6:38:23,674.0,535.0,34.0,93.3,21.74,4.0
22/07/2025,6:38:12,676.0,537.0,34.0,93.3,21.74,4.0
22/07/2025,6:38:01,674.0,553.0,34.0,93.3,21.73,4.0
22/07/2025,6:37:50,675.0,537.0,34.0,93.3,21.73,4.0
22/07/2025,6:37:40,683.0,543.0,34.0,93.4,21.73,4.0
22/07/2025,6:37:29,682.0,544.0,34.0,93.3,21.72,4.0
22/07/2025,6:37:18,683.0,549.0,34.0,93.3,21.72,4.0
22/07/2025,6:37:07,669.0,555.0,34.0,93.4,21.72,4.0
22/07/2025,6:36:56,672.0,563.0,34.0,93.4,21.72,4.0
22/07/2025,6:36:45,655.0,514.0,34.0,93.3,21.71,4.0
22/07/2025,6:36:35,647.0,520.0,34.0,93.3,21.71,4.0
22/07/2025,6:36:24,660.0,513.0,34.0,93.3,21.71,4.0
22/07/2025,6:36:13,646.0,526.0,34.0,93.3,21.7,4.0
22/07/2025,6:36:01,639.0,502.0,34.0,93.3,21.7,4.0
22/07/2025,6:35:50,645.0,520.0,34.0,93.2,21.7,4.0
22/07/2025,6:35:39,654.0,508.0,34.0,93.2,21.69,4.0
22/07/2025,6:35:29,656.0,527.0,34.0,93.2,21.69,4.0
22/07/2025,6:35:18,661.0,525.0,34.0,93.2,21.69,4.0
22/07/2025,6:35:07,664.0,536.0,34.0,93.3,21.69,4.0
22/07/2025,6:34:57,645.0,530.0,34.0,93.3,21.68,4.0
22/07/2025,6:34:46,649.0,512.0,34.0,93.2,21.68,4.0
22/07/2025,6:34:35,652.0,519.0,34.0,93.2,21.68,4.0
22/07/2025,6:34:25,667.0,533.0,34.0,93.2,21.67,4.0
22/07/2025,6:34:13,664.0,519.0,34.0,93.2,21.67,4.0
22/07/2025,6:34:01,668.0,539.0,34.0,93.2,21.67,4.0
22/07/2025,6:33:50,666.0,538.0,34.0,93.2,21.66,4.0
22/07/2025,6:33:40,664.0,526.0,34.0,93.2,21.66,4.0
22/07/2025,6:33:29,681.0,539.0,34.0,93.2,21.66,4.0
22/07/2025,6:33:18,676.0,551.0,34.0,93.1,21.65,4.0
22/07/2025,6:33:08,675.0,558.0,34.0,93.2,21.65,4.0
22/07/2025,6:32:57,679.0,562.0,34.0,93.1,21.65,4.0
22/07/2025,6:32:44,659.0,557.0,34.0,93.1,21.65,4.0
22/07/2025,6:32:34,660.0,535.0,34.0,93.2,21.64,4.0
22/07/2025,6:32:23,645.0,520.0,34.0,93.2,21.64,4.0
22/07/2025,6:32:12,653.0,529.0,34.0,93.2,21.64,4.0
22/07/2025,6:32:01,641.0,566.0,34.0,93.2,21.63,4.0
22/07/2025,6:31:50,638.0,528.0,34.0,93.1,21.63,4.0
22/07/2025,6:31:39,645.0,524.0,34.0,93.1,21.63,4.0
22/07/2025,6:31:28,637.0,522.0,34.0,93.1,21.62,4.0
22/07/2025,6:31:17,631.0,519.0,34.0,93.1,21.62,4.0
22/07/2025,6:31:06,634.0,504.0,34.0,93.1,21.62,4.0
22/07/2025,6:30:55,637.0,498.0,34.0,93.2,21.62,4.0
22/07/2025,6:30:44,638.0,507.0,34.0,93.2,21.61,4.0
22/07/2025,6:30:33,644.0,496.0,34.0,93.2,21.61,4.0
22/07/2025,6:30:20,631.0,493.0,34.0,93.1,21.61,4.0
22/07/2025,6:30:09,627.0,492.0,34.0,93.1,21.6,4.0
22/07/2025,6:29:58,627.0,496.0,34.0,93.2,21.6,4.0
22/07/2025,6:29:48,629.0,508.0,34.0,93.2,21.6,4.0
22/07/2025,6:29:36,625.0,497.0,34.0,93.1,21.59,4.0
22/07/2025,6:29:25,619.0,488.0,34.0,93.1,21.59,4.0
22/07/2025,6:29:14,626.0,500.0,34.0,93.1,21.59,4.0
22/07/2025,6:29:04,629.0,497.0,34.0,93.1,21.58,4.0
22/07/2025,6:28:52,624.0,496.0,34.0,93.1,21.58,4.0
22/07/2025,6:28:41,632.0,501.0,34.0,93.1,21.58,4.0
22/07/2025,6:28:31,637.0,498.0,34.0,93.1,21.58,4.0
22/07/2025,6:28:19,635.0,503.0,34.0,93.1,21.57,4.0
22/07/2025,6:28:08,636.0,496.0,34.0,93.1,21.57,4.0
22/07/2025,6:27:57,635.0,512.0,34.0,93.1,21.57,4.0
22/07/2025,6:27:47,630.0,500.0,34.0,93.1,21.56,4.0
22/07/2025,6:27:36,635.0,527.0,34.0,93.1,21.56,4.0
22/07/2025,6:27:25,632.0,522.0,34.0,93.1,21.56,4.0
22/07/2025,6:27:14,630.0,488.0,34.0,93.1,21.55,4.0
22/07/2025,6:27:02,639.0,520.0,34.0,93.0,21.55,4.0
22/07/2025,6:26:51,642.0,516.0,34.0,93.0,21.55,4.0
22/07/2025,6:26:40,651.0,511.0,34.0,93.0,21.54,4.0
22/07/2025,6:26:28,645.0,524.0,34.0,92.9,21.54,4.0
22/07/2025,6:26:17,652.0,517.0,34.0,92.8,21.54,4.0
22/07/2025,6:26:06,653.0,532.0,34.0,92.8,21.54,4.0
22/07/2025,6:25:54,643.0,525.0,34.0,92.8,21.53,4.0
22/07/2025,6:25:43,659.0,531.0,34.0,92.8,21.53,4.0
22/07/2025,6:25:32,658.0,539.0,34.0,92.9,21.53,4.0
22/07/2025,6:25:21,670.0,559.0,34.0,92.9,21.52,4.0
22/07/2025,6:25:09,678.0,551.0,34.0,93.0,21.52,4.0
22/07/2025,6:24:58,683.0,568.0,34.0,92.9,21.52,4.0
22/07/2025,6:24:48,690.0,580.0,34.0,93.0,21.51,4.0
22/07/2025,6:24:37,704.0,597.0,34.0,93.0,21.51,4.0
22/07/2025,6:24:26,693.0,579.0,34.0,93.0,21.51,4.0
22/07/2025,6:24:15,719.0,595.0,34.0,93.0,21.5,4.0
22/07/2025,6:24:04,731.0,590.0,34.0,93.0,21.5,4.0
22/07/2025,6:23:52,741.0,623.0,34.0,93.0,21.5,4.0
22/07/2025,6:23:42,740.0,622.0,34.0,93.0,21.49,4.0
22/07/2025,6:23:30,756.0,640.0,34.0,93.0,21.49,4.0
22/07/2025,6:23:19,761.0,651.0,34.0,92.9,21.49,4.0
22/07/2025,6:23:08,749.0,644.0,34.0,93.0,21.49,4.0
22/07/2025,6:22:57,694.0,593.0,34.0,93.0,21.48,4.0
22/07/2025,6:22:46,644.0,528.0,34.0,93.0,21.48,4.0
22/07/2025,6:22:34,639.0,512.0,34.0,93.0,21.48,4.0
22/07/2025,6:22:22,630.0,502.0,34.0,93.0,21.47,4.0
22/07/2025,6:22:09,635.0,514.0,34.0,93.0,21.47,4.0
22/07/2025,6:21:58,638.0,496.0,34.0,93.0,21.47,4.0
22/07/2025,6:21:47,638.0,512.0,34.0,93.0,21.46,4.0
22/07/2025,6:21:36,633.0,508.0,34.0,93.0,21.46,4.0
22/07/2025,6:21:25,626.0,508.0,34.0,93.0,21.46,4.0
22/07/2025,6:21:15,642.0,528.0,34.0,93.0,21.45,4.0
22/07/2025,6:21:02,639.0,522.0,34.0,93.0,21.45,4.0
22/07/2025,6:20:50,633.0,514.0,34.0,93.0,21.45,4.0
22/07/2025,6:20:38,644.0,514.0,34.0,93.0,21.44,4.0
22/07/2025,6:20:28,639.0,533.0,34.0,93.0,21.44,4.0
22/07/2025,6:20:15,645.0,536.0,34.0,93.0,21.44,4.0
22/07/2025,6:20:03,637.0,534.0,34.0,93.1,21.43,4.0
22/07/2025,6:19:52,645.0,545.0,34.0,93.1,21.43,4.0
22/07/2025,6:19:41,637.0,534.0,34.0,93.0,21.43,4.0
22/07/2025,6:19:30,637.0,537.0,34.0,93.0,21.43,4.0
22/07/2025,6:19:19,642.0,526.0,34.0,93.0,21.42,4.0
22/07/2025,6:19:08,637.0,528.0,34.0,93.0,21.42,4.0
22/07/2025,6:18:57,636.0,540.0,34.0,93.0,21.42,4.0
22/07/2025,6:18:46,641.0,525.0,34.0,93.0,21.41,4.0
22/07/2025,6:18:34,643.0,533.0,34.0,92.9,21.41,4.0
22/07/2025,6:18:24,630.0,527.0,34.0,92.9,21.41,4.0
22/07/2025,6:18:13,640.0,542.0,34.0,93.0,21.4,4.0
22/07/2025,6:18:02,638.0,524.0,34.0,93.0,21.4,4.0
22/07/2025,6:17:51,646.0,534.0,34.0,93.0,21.4,4.0
22/07/2025,6:17:41,643.0,531.0,34.0,93.0,21.39,4.0
22/07/2025,6:17:30,634.0,526.0,34.0,93.1,21.39,4.0
22/07/2025,6:17:19,645.0,538.0,34.0,93.0,21.39,4.0
22/07/2025,6:17:09,647.0,536.0,34.0,93.1,21.39,4.0
22/07/2025,6:16:58,654.0,526.0,34.0,93.0,21.38,4.0
22/07/2025,6:16:47,655.0,549.0,34.0,93.1,21.38,4.0
22/07/2025,6:16:36,673.0,545.0,34.0,93.0,21.38,4.0
22/07/2025,6:16:25,653.0,539.0,34.0,93.0,21.37,4.0
22/07/2025,6:16:13,624.0,529.0,34.0,93.0,21.37,4.0
22/07/2025,6:16:02,616.0,522.0,34.0,93.0,21.37,4.0
22/07/2025,6:15:51,623.0,518.0,34.0,93.0,21.36,4.0
22/07/2025,6:15:40,629.0,524.0,34.0,93.0,21.36,4.0
22/07/2025,6:15:29,625.0,526.0,34.0,93.0,21.36,4.0
22/07/2025,6:15:17,627.0,526.0,34.0,92.9,21.35,4.0
22/07/2025,6:15:06,627.0,535.0,34.0,92.9,21.35,4.0
22/07/2025,6:14:55,641.0,536.0,34.0,92.9,21.35,4.0
22/07/2025,6:14:42,647.0,530.0,34.0,92.9,21.34,4.0
22/07/2025,6:14:31,639.0,526.0,34.0,92.9,21.34,4.0
22/07/2025,6:14:20,644.0,529.0,34.0,92.9,21.34,4.0
22/07/2025,6:14:09,649.0,539.0,34.0,92.9,21.34,4.0
22/07/2025,6:13:59,643.0,525.0,34.0,92.9,21.33,4.0
22/07/2025,6:13:48,643.0,540.0,34.0,92.9,21.33,4.0
22/07/2025,6:13:37,642.0,548.0,34.0,92.9,21.33,4.0
22/07/2025,6:13:26,645.0,540.0,34.0,92.9,21.32,4.0
22/07/2025,6:13:15,653.0,546.0,34.0,92.9,21.32,4.0
22/07/2025,6:13:04,650.0,557.0,34.0,92.9,21.32,4.0
22/07/2025,6:12:51,657.0,557.0,34.0,92.9,21.31,4.0
22/07/2025,6:12:39,658.0,571.0,34.0,92.9,21.31,4.0
22/07/2025,6:12:27,654.0,567.0,34.0,92.9,21.31,4.0
22/07/2025,6:12:16,636.0,551.0,34.0,92.9,21.3,4.0
22/07/2025,6:12:04,650.0,558.0,34.0,92.9,21.3,4.0
22/07/2025,6:11:53,650.0,558.0,34.0,92.9,21.3,4.0
22/07/2025,6:11:42,639.0,555.0,34.0,92.9,21.3,4.0
22/07/2025,6:11:31,653.0,543.0,34.0,92.9,21.29,4.0
22/07/2025,6:11:19,653.0,551.0,34.0,92.8,21.29,4.0
22/07/2025,6:11:08,653.0,558.0,34.0,92.9,21.29,4.0
22/07/2025,6:10:56,662.0,571.0,34.0,92.9,21.28,4.0
22/07/2025,6:10:45,654.0,570.0,34.0,92.9,21.28,4.0
22/07/2025,6:10:34,644.0,579.0,34.0,92.8,21.28,4.0
22/07/2025,6:10:22,646.0,542.0,34.0,92.8,21.27,4.0
22/07/2025,6:10:11,644.0,530.0,34.0,92.8,21.27,4.0
22/07/2025,6:10:00,631.0,528.0,34.0,92.8,21.27,4.0
22/07/2025,6:09:48,649.0,535.0,34.0,92.8,21.26,4.0
22/07/2025,6:09:37,653.0,549.0,34.0,92.8,21.26,4.0
22/07/2025,6:09:23,658.0,569.0,34.0,92.8,21.26,4.0
22/07/2025,6:09:12,662.0,569.0,34.0,92.9,21.25,4.0
22/07/2025,6:09:01,668.0,555.0,34.0,92.8,21.25,4.0
22/07/2025,6:08:50,661.0,547.0,34.0,92.8,21.25,4.0
22/07/2025,6:08:39,636.0,534.0,34.0,92.9,21.24,4.0
22/07/2025,6:08:28,621.0,522.0,34.0,92.8,21.24,4.0
22/07/2025,6:08:17,627.0,525.0,34.0,92.8,21.24,4.0
22/07/2025,6:08:06,636.0,529.0,34.0,92.8,21.23,4.0
22/07/2025,6:07:56,609.0,506.0,34.0,92.8,21.23,4.0
22/07/2025,6:07:45,624.0,513.0,34.0,92.9,21.23,4.0
22/07/2025,6:07:31,616.0,505.0,34.0,92.8,21.23,4.0
22/07/2025,6:07:21,621.0,520.0,34.0,92.9,21.22,4.0
22/07/2025,6:07:09,623.0,527.0,34.0,92.8,21.22,4.0
22/07/2025,6:06:56,623.0,523.0,34.0,92.8,21.22,4.0
22/07/2025,6:06:43,615.0,521.0,34.0,92.8,21.21,4.0
22/07/2025,6:06:31,621.0,531.0,34.0,92.8,21.21,4.0
22/07/2025,6:06:20,625.0,512.0,34.0,92.7,21.21,4.0
22/07/2025,6:06:07,608.0,503.0,34.0,92.8,21.2,4.0
22/07/2025,6:05:54,618.0,508.0,34.0,92.7,21.2,4.0
22/07/2025,6:05:41,618.0,512.0,34.0,92.7,21.19,4.0
22/07/2025,6:05:29,610.0,519.0,34.0,92.7,21.19,4.0
22/07/2025,6:05:16,604.0,512.0,34.0,92.7,21.19,4.0
22/07/2025,6:05:03,605.0,516.0,34.0,92.7,21.18,4.0
22/07/2025,6:04:49,615.0,512.0,34.0,92.8,21.18,4.0
22/07/2025,6:04:36,619.0,519.0,34.0,92.7,21.18,4.0
22/07/2025,6:04:22,621.0,521.0,34.0,92.7,21.17,4.0
22/07/2025,6:04:09,622.0,528.0,34.0,92.8,21.17,4.0
22/07/2025,6:03:57,618.0,523.0,34.0,92.8,21.17,4.0
22/07/2025,6:03:45,628.0,523.0,34.0,92.8,21.16,4.0
22/07/2025,6:03:32,617.0,533.0,34.0,92.8,21.16,4.0
22/07/2025,6:03:18,620.0,524.0,34.0,92.8,21.15,4.0
22/07/2025,6:03:06,617.0,512.0,34.0,92.8,21.15,4.0
22/07/2025,6:02:56,627.0,518.0,34.0,92.8,21.15,4.0
22/07/2025,6:02:45,621.0,516.0,34.0,92.8,21.15,4.0
22/07/2025,6:02:34,619.0,524.0,34.0,92.8,21.14,4.0
22/07/2025,6:02:23,616.0,518.0,34.0,92.8,21.14,4.0
22/07/2025,6:02:12,622.0,522.0,34.0,92.8,21.14,4.0
22/07/2025,6:01:59,627.0,529.0,34.0,92.7,21.13,4.0
22/07/2025,6:01:48,622.0,530.0,34.0,92.7,21.13,4.0
22/07/2025,6:01:37,620.0,527.0,34.0,92.7,21.13,4.0
22/07/2025,6:01:27,633.0,534.0,34.0,92.8,21.12,4.0
22/07/2025,6:01:16,625.0,537.0,34.0,92.7,21.12,4.0
22/07/2025,6:01:05,634.0,541.0,34.0,92.7,21.12,4.0
22/07/2025,6:00:54,636.0,555.0,34.0,92.7,21.12,4.0
22/07/2025,6:00:41,647.0,554.0,34.0,92.7,21.11,4.0
22/07/2025,6:00:30,645.0,558.0,34.0,92.7,21.11,4.0
22/07/2025,6:00:20,651.0,563.0,34.0,92.8,21.11,4.0
22/07/2025,6:00:09,661.0,569.0,34.0,92.8,21.1,4.0
22/07/2025,5:59:58,664.0,568.0,34.0,92.7,21.1,4.0
22/07/2025,5:59:47,643.0,565.0,34.0,92.8,21.1,4.0
22/07/2025,5:59:35,646.0,562.0,34.0,92.8,21.09,4.0
22/07/2025,5:59:24,616.0,530.0,34.0,92.8,21.09,4.0
22/07/2025,5:59:13,612.0,526.0,34.0,92.8,21.09,4.0
22/07/2025,5:59:02,617.0,524.0,34.0,92.7,21.08,4.0
22/07/2025,5:58:52,617.0,529.0,34.0,92.7,21.08,4.0
22/07/2025,5:58:41,624.0,520.0,34.0,92.8,21.08,4.0
22/07/2025,5:58:30,621.0,520.0,34.0,92.8,21.07,4.0
22/07/2025,5:58:18,619.0,521.0,34.0,92.8,21.07,4.0
22/07/2025,5:58:14,621.0,514.0,34.0,92.7,21.07,4.0
22/07/2025,5:57:53,618.0,516.0,34.0,92.7,21.06,4.0
22/07/2025,5:57:42,605.0,516.0,34.0,92.7,21.06,4.0
22/07/2025,5:57:32,600.0,509.0,34.0,92.7,21.06,4.0
22/07/2025,5:57:21,604.0,515.0,34.0,92.7,21.06,4.0
22/07/2025,5:57:10,603.0,516.0,34.0,92.7,21.05,4.0
22/07/2025,5:56:59,610.0,523.0,34.0,92.7,21.05,4.0
22/07/2025,5:56:48,604.0,511.0,34.0,92.7,21.05,4.0
22/07/2025,5:56:37,609.0,518.0,34.0,92.7,21.04,4.0
22/07/2025,5:56:26,607.0,524.0,34.0,92.7,21.04,4.0
22/07/2025,5:56:14,605.0,527.0,34.0,92.7,21.04,4.0
22/07/2025,5:56:04,603.0,494.0,34.0,92.8,21.03,4.0
22/07/2025,5:55:52,612.0,513.0,34.0,92.7,21.03,4.0
22/07/2025,5:55:41,602.0,529.0,34.0,92.7,21.03,4.0
22/07/2025,5:55:30,608.0,507.0,34.0,92.7,21.02,4.0
22/07/2025,5:55:17,608.0,535.0,34.0,92.7,21.02,4.0
22/07/2025,5:55:06,616.0,522.0,34.0,92.7,21.02,4.0
22/07/2025,5:54:55,613.0,540.0,34.0,92.7,21.02,4.0
22/07/2025,5:54:44,621.0,533.0,34.0,92.7,21.01,4.0
22/07/2025,5:54:32,631.0,540.0,34.0,92.7,21.01,4.0
22/07/2025,5:54:22,662.0,525.0,34.0,92.7,21.01,4.0
22/07/2025,5:54:11,594.0,500.0,34.0,92.7,21.0,4.0
22/07/2025,5:54:00,596.0,489.0,34.0,92.7,21.0,4.0
22/07/2025,5:53:49,600.0,490.0,34.0,92.7,21.0,4.0
22/07/2025,5:53:38,587.0,506.0,34.0,92.7,20.99,4.0
22/07/2025,5:53:27,589.0,508.0,34.0,92.7,20.99,4.0
22/07/2025,5:53:17,599.0,503.0,34.0,92.7,20.99,4.0
22/07/2025,5:53:05,606.0,511.0,34.0,92.7,20.98,4.0
