DATE,TIME,MQ2,MQ3,MQ4,MQ6,MQ7,MQ135,TEMP,HUMI,Average,1323.456022,2604.59134,730.0798376,1375.630582,1506.522327,2269.31935,35.80933694,68.67997294
20/05/2025,23:47:28,1438,2559,707,1448,1488,2256,37,72,,,,,,,,,
20/05/2025,23:47:15,1429,2559,691,1443,1481,2250,37,72.1,,,,,,,,,
20/05/2025,23:47:01,1429,2551,694,1441,1476,2243,37,72.1,,,,,,,,,
20/05/2025,23:46:47,1429,2550,697,1449,1513,2239,37,72.1,,,,,,,,,
20/05/2025,23:46:34,1430,2554,689,1447,1475,2247,37,72.1,,,,,,,,,
20/05/2025,23:46:21,1425,2545,688,1438,1475,2235,37,72.2,,,,,,,,,
20/05/2025,23:46:07,1423,2544,688,1424,1472,2233,37,72.2,,,,,,,,,
20/05/2025,23:45:54,1421,2538,681,1437,1469,2237,36.9,72.2,,,,,,,,,
20/05/2025,23:45:40,1411,2525,656,1431,1497,2218,36.9,72.2,,,,,,,,,
20/05/2025,23:45:27,1409,2538,661,1424,1472,2229,36.9,72.2,,,,,,,,,
20/05/2025,23:45:13,1429,2559,703,1441,1485,2254,36.9,72.2,,,,,,,,,
20/05/2025,23:45:00,1434,2559,688,1450,1488,2265,36.9,72.2,,,,,,,,,
20/05/2025,23:44:48,1430,2559,675,1446,1489,2257,36.9,72.2,,,,,,,,,
20/05/2025,23:44:34,1426,2579,675,1447,1488,2259,36.9,72.2,,,,,,,,,
20/05/2025,23:44:20,1429,2581,673,1449,1493,2257,36.9,72.2,,,,,,,,,
20/05/2025,23:44:07,1425,2553,673,1441,1487,2253,36.9,72.3,,,,,,,,,
20/05/2025,23:43:54,1419,2559,673,1445,1487,2256,36.9,72.3,,,,,,,,,
20/05/2025,23:43:39,1417,2559,663,1451,1487,2249,36.9,72.3,,,,,,,,,
20/05/2025,23:43:26,1413,2559,667,1453,1488,2265,36.9,72.3,,,,,,,,,
20/05/2025,23:43:14,1422,2582,677,1456,1492,2259,36.9,72.3,,,,,,,,,
20/05/2025,23:43:01,1427,2585,665,1443,1498,2271,36.9,72.3,,,,,,,,,
20/05/2025,23:42:48,1424,2580,668,1456,1499,2261,36.9,72.2,,,,,,,,,
20/05/2025,23:42:36,1424,2559,678,1441,1490,2256,36.9,72.3,,,,,,,,,
20/05/2025,23:42:23,1414,2579,682,1438,1494,2261,36.9,72.2,,,,,,,,,
20/05/2025,23:42:11,1414,2559,675,1439,1488,2258,36.9,72.1,,,,,,,,,
20/05/2025,23:41:57,1413,2559,667,1439,1479,2256,36.9,72.2,,,,,,,,,
20/05/2025,23:41:43,1408,2558,671,1431,1482,2245,36.9,72.3,,,,,,,,,
20/05/2025,23:41:31,1409,2559,663,1441,1485,2255,36.8,72.3,,,,,,,,,
20/05/2025,23:41:18,1408,2557,665,1443,1482,2249,36.8,72.3,,,,,,,,,
20/05/2025,23:41:05,1406,2557,668,1430,1473,2243,36.8,72.3,,,,,,,,,
20/05/2025,23:40:53,1417,2559,669,1428,1488,2257,36.8,72.3,,,,,,,,,
20/05/2025,23:40:40,1409,2559,665,1437,1484,2266,36.8,72.4,,,,,,,,,
20/05/2025,23:40:27,1408,2559,683,1443,1485,2252,36.8,72.5,,,,,,,,,
20/05/2025,23:40:15,1417,2559,683,1433,1485,2251,36.8,72.5,,,,,,,,,
20/05/2025,23:40:02,1415,2559,665,1418,1485,2249,36.8,72.5,,,,,,,,,
20/05/2025,23:39:49,1418,2559,687,1407,1481,2255,36.8,72.7,,,,,,,,,
20/05/2025,23:39:36,1424,2559,684,1435,1488,2248,36.8,72.8,,,,,,,,,
20/05/2025,23:39:24,1424,2559,690,1435,1479,2267,36.8,73,,,,,,,,,
20/05/2025,23:39:11,1421,2559,690,1439,1485,2256,36.8,73,,,,,,,,,
20/05/2025,23:38:58,1419,2559,699,1436,1487,2262,36.8,73,,,,,,,,,
20/05/2025,23:38:45,1418,2559,703,1427,1483,2270,36.8,73,,,,,,,,,
20/05/2025,23:38:32,1421,2559,711,1431,1488,2267,36.8,73,,,,,,,,,
20/05/2025,23:38:20,1429,2555,692,1424,1477,2205,36.8,73,,,,,,,,,
20/05/2025,23:38:07,1406,2543,705,1424,1469,2253,36.8,73,,,,,,,,,
20/05/2025,23:37:54,1406,2529,701,1420,1463,2245,36.8,73,,,,,,,,,
20/05/2025,23:37:41,1408,2527,700,1418,1462,2241,36.8,73,,,,,,,,,
20/05/2025,23:37:29,1402,2518,704,1405,1461,2241,36.8,73,,,,,,,,,
20/05/2025,23:37:15,1392,2516,706,1373,1455,2235,36.8,73,,,,,,,,,
20/05/2025,23:37:01,1394,2509,707,1409,1439,2230,36.8,72.9,,,,,,,,,
20/05/2025,23:36:47,1403,2507,715,1406,1447,2234,36.8,72.9,,,,,,,,,
20/05/2025,23:36:34,1394,2501,720,1393,1452,2224,36.8,73,,,,,,,,,
20/05/2025,23:36:22,1391,2486,727,1386,1441,2214,36.8,72.9,,,,,,,,,
20/05/2025,23:36:09,1390,2483,721,1382,1428,2206,36.8,73,,,,,,,,,
20/05/2025,23:35:56,1385,2463,725,1385,1425,2192,36.8,72.9,,,,,,,,,
20/05/2025,23:35:42,1370,2455,723,1366,1418,2179,36.8,72.9,,,,,,,,,
20/05/2025,23:35:30,1367,2443,726,1370,1417,2177,36.8,72.9,,,,,,,,,
20/05/2025,23:35:17,1371,2436,722,1349,1410,2166,36.8,73,,,,,,,,,
20/05/2025,23:35:03,1356,2422,726,1355,1406,2111,36.8,73,,,,,,,,,
20/05/2025,23:34:50,1356,2416,733,1353,1398,2155,36.8,73,,,,,,,,,
20/05/2025,23:34:37,1357,2399,720,1344,1399,2151,36.8,73,,,,,,,,,
20/05/2025,23:34:24,1344,2407,714,1331,1392,2133,36.8,73,,,,,,,,,
20/05/2025,23:34:12,1328,2369,719,1319,1381,2123,36.8,73,,,,,,,,,
20/05/2025,23:33:59,1327,2368,704,1328,1375,2123,36.8,73,,,,,,,,,
20/05/2025,23:33:46,1329,2363,718,1314,1375,2127,36.8,73,,,,,,,,,
20/05/2025,23:33:34,1319,2354,697,1313,1373,2109,36.8,73.1,,,,,,,,,
20/05/2025,23:33:21,1321,2352,698,1310,1366,2107,36.8,73,,,,,,,,,
20/05/2025,23:33:08,1325,2352,709,1306,1369,2115,36.8,73.1,,,,,,,,,
20/05/2025,23:32:55,1309,2350,704,1302,1363,2111,36.8,73.1,,,,,,,,,
20/05/2025,23:32:42,1301,2346,711,1296,1363,2107,36.8,73.1,,,,,,,,,
20/05/2025,23:32:28,1327,2368,712,1306,1377,2128,36.8,73.1,,,,,,,,,
20/05/2025,23:32:16,1324,2341,718,1299,1360,2145,36.8,73.1,,,,,,,,,
20/05/2025,23:32:03,1296,2320,711,1286,1354,2085,36.8,73.2,,,,,,,,,
20/05/2025,23:31:50,1290,2314,714,1280,1344,2082,36.8,73.2,,,,,,,,,
20/05/2025,23:31:37,1290,2289,697,1279,1344,2062,36.8,73.2,,,,,,,,,
20/05/2025,23:31:24,1270,2285,690,1270,1331,2061,36.8,73.2,,,,,,,,,
20/05/2025,23:31:11,1262,2261,683,1266,1330,2047,36.8,73.2,,,,,,,,,
20/05/2025,23:30:59,1257,2262,683,1259,1328,2041,36.8,73.2,,,,,,,,,
20/05/2025,23:30:46,1250,2250,673,1258,1324,2031,36.8,73.3,,,,,,,,,
20/05/2025,23:30:33,1238,2240,669,1245,1319,2025,36.7,73.3,,,,,,,,,
20/05/2025,23:30:20,1250,2247,667,1253,1328,2043,36.7,73.2,,,,,,,,,
20/05/2025,23:30:08,1237,2247,670,1244,1323,2039,36.7,73.2,,,,,,,,,
20/05/2025,23:29:54,1186,2259,662,1254,1331,2038,36.7,73.3,,,,,,,,,
20/05/2025,23:29:41,1252,2251,656,1253,1330,2055,36.7,73.3,,,,,,,,,
20/05/2025,23:29:28,1235,2240,655,1232,1318,2028,36.7,73.2,,,,,,,,,
20/05/2025,23:29:14,1222,2235,666,1249,1328,2032,36.7,73.3,,,,,,,,,
20/05/2025,23:29:02,1213,2222,653,1232,1319,2021,36.7,73.3,,,,,,,,,
20/05/2025,23:28:49,1217,2225,652,1251,1317,2030,36.7,73.3,,,,,,,,,
20/05/2025,23:28:36,1211,2238,642,1250,1329,2047,36.7,73.4,,,,,,,,,
20/05/2025,23:28:26,1205,2213,635,1233,1325,2032,36.7,73.3,,,,,,,,,
20/05/2025,23:28:08,1190,2219,636,1232,1326,2031,36.7,73.4,,,,,,,,,
20/05/2025,23:27:55,1185,2207,630,1229,1311,2021,36.7,73.3,,,,,,,,,
20/05/2025,23:27:43,1190,2213,626,1232,1328,2029,36.7,73.3,,,,,,,,,
20/05/2025,23:27:30,1179,2207,640,1232,1325,2029,36.7,73.3,,,,,,,,,
20/05/2025,23:27:17,1167,2203,621,1233,1317,2023,36.6,73.3,,,,,,,,,
20/05/2025,23:27:04,1159,2197,624,1231,1322,2032,36.7,73.3,,,,,,,,,
20/05/2025,23:26:51,1158,2184,608,1231,1312,2019,36.6,73.3,,,,,,,,,
20/05/2025,23:26:39,1145,2187,607,1231,1315,2027,36.6,73.3,,,,,,,,,
20/05/2025,23:26:26,1148,2183,611,1227,1315,2020,36.6,73.3,,,,,,,,,
20/05/2025,23:26:14,1141,2183,607,1217,1315,2027,36.6,73.3,,,,,,,,,
20/05/2025,23:26:01,1131,2179,603,1221,1317,2026,36.6,73.3,,,,,,,,,
20/05/2025,23:25:48,1134,2183,603,1218,1325,2031,36.6,73.3,,,,,,,,,
20/05/2025,23:25:35,1123,2189,602,1227,1319,2021,36.6,73.3,,,,,,,,,
20/05/2025,23:25:23,1126,2183,613,1221,1328,2032,36.6,73.2,,,,,,,,,
20/05/2025,23:25:10,1109,2179,594,1219,1326,2033,36.6,73.3,,,,,,,,,
20/05/2025,23:24:58,1116,2188,599,1215,1323,2032,36.6,73.4,,,,,,,,,
20/05/2025,23:24:45,1104,2181,602,1223,1325,2033,36.6,73.6,,,,,,,,,
20/05/2025,23:24:33,1102,2177,607,1223,1328,2039,36.6,73.6,,,,,,,,,
20/05/2025,23:24:20,1099,2159,592,1230,1316,2031,36.6,73.8,,,,,,,,,
20/05/2025,23:24:07,1087,2163,590,1226,1323,2028,36.6,73.8,,,,,,,,,
20/05/2025,23:23:54,1094,2172,603,1218,1322,2028,36.5,74,,,,,,,,,
20/05/2025,23:23:41,1078,2167,595,1218,1325,2032,36.5,74.1,,,,,,,,,
20/05/2025,23:23:29,1072,2151,581,1215,1317,2026,36.5,74.1,,,,,,,,,
20/05/2025,23:23:16,1070,2142,591,1214,1315,2021,36.5,74.2,,,,,,,,,
20/05/2025,23:23:03,1054,2128,585,1207,1312,2015,36.5,74.2,,,,,,,,,
20/05/2025,23:22:50,1051,2118,581,1198,1311,2006,36.5,74.2,,,,,,,,,
20/05/2025,23:22:37,1023,2112,567,1200,1297,2012,36.4,74.3,,,,,,,,,
20/05/2025,23:22:24,1018,2115,576,1206,1310,2006,36.4,74.2,,,,,,,,,
20/05/2025,23:22:12,1008,2102,569,1203,1296,1999,36.4,74.3,,,,,,,,,
20/05/2025,23:21:58,997,2103,555,1211,1306,2007,36.4,74.3,,,,,,,,,
20/05/2025,23:21:45,991,2096,558,1205,1307,2000,36.3,74.3,,,,,,,,,
20/05/2025,23:21:32,985,2095,560,1201,1309,2005,36.3,74.3,,,,,,,,,
20/05/2025,23:21:19,982,2096,558,1214,1312,2011,36.3,74.3,,,,,,,,,
20/05/2025,23:21:03,976,2070,560,1211,1316,2005,36.3,74.4,,,,,,,,,
20/05/2025,23:20:50,960,2082,540,1210,1301,2000,36.3,74.4,,,,,,,,,
20/05/2025,23:20:36,958,2067,546,1213,1309,1999,36.2,74.3,,,,,,,,,
20/05/2025,23:20:22,933,2059,529,1210,1305,1995,36.2,74.4,,,,,,,,,
20/05/2025,23:20:09,933,2061,537,1211,1303,2000,36.2,74.5,,,,,,,,,
20/05/2025,23:19:57,927,2063,528,1207,1310,1996,36.2,74.6,,,,,,,,,
20/05/2025,23:19:44,914,2045,525,1211,1307,1995,36.1,74.6,,,,,,,,,
20/05/2025,23:19:30,905,2047,511,1179,1312,1998,36.1,74.7,,,,,,,,,
20/05/2025,23:19:17,900,2043,511,1229,1309,1995,36.1,74.8,,,,,,,,,
20/05/2025,23:19:04,886,2054,528,1226,1313,1983,36.1,74.9,,,,,,,,,
20/05/2025,23:18:51,891,2038,511,1232,1314,2002,36,75.1,,,,,,,,,
20/05/2025,23:18:39,912,2023,503,1245,1304,1990,36,75.2,,,,,,,,,
20/05/2025,23:18:26,867,1994,496,1230,1303,1981,36,75.3,,,,,,,,,
20/05/2025,23:18:13,857,1984,481,1232,1295,1894,36,75.5,,,,,,,,,
20/05/2025,23:18:00,850,1969,485,1234,1287,1968,35.9,75.5,,,,,,,,,
20/05/2025,23:17:46,837,1953,466,1242,1285,1955,35.9,75.5,,,,,,,,,
20/05/2025,23:17:33,830,1938,451,1239,1286,1941,35.8,75.6,,,,,,,,,
20/05/2025,23:17:20,799,1919,407,1235,1263,1925,35.8,75.7,,,,,,,,,
20/05/2025,23:17:07,815,1931,432,1262,1290,1941,35.8,75.8,,,,,,,,,
20/05/2025,23:16:54,799,1937,421,1266,1286,1943,35.7,75.9,,,,,,,,,
20/05/2025,23:16:41,772,1872,379,1263,1262,1920,35.7,75.9,,,,,,,,,
20/05/2025,23:16:28,752,1834,357,1262,1252,1894,35.6,76,,,,,,,,,
20/05/2025,23:16:15,739,1809,320,1243,1246,1869,35.6,76.1,,,,,,,,,
20/05/2025,23:16:03,693,1744,283,1193,1205,1814,35.5,76.3,,,,,,,,,
20/05/2025,23:15:50,703,1844,303,1232,1266,1872,35.5,76.3,,,,,,,,,
20/05/2025,23:15:37,765,2032,351,1341,1356,2054,35.5,76.5,,,,,,,,,
20/05/2025,23:15:25,753,2071,343,1343,1361,2080,35.4,76.6,,,,,,,,,
20/05/2025,23:15:12,826,2272,410,1430,1471,2240,35.3,76.7,,,,,,,,,
20/05/2025,23:15:00,816,2212,410,1451,1460,2227,35.3,76.8,,,,,,,,,
