ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,humidity,temperature,class
25678.8,25679.0,1738.5,1737.9,1738.3,1116.9,1116.6,1116.8,7200.7,7201.1,7201.5,1429.6,1429.7,1430.1,4149.0,4149.1,110558.5,110558.9,15843.0,15833.5,15829.2,2750.4,2747.9,2746.1,1312.4,1312.3,1312.3,2284.9,2284.4,2284.6,15084.8,15082.1,22006.1,22012.6,3753.6,3752.8,3752.7,2209.3,2208.1,2208.5,4463.8,4460.8,4461.5,2317.5,2317.5,2318.2,76469.6,76466.4,5039.5,5040.0,1552.8,1552.0,1551.3,3906.5,3906.8,3907.0,1292.1,1291.6,1291.4,1637.7,1637.9,1637.8,4538.2,4538.7,34.91,28.0,PureLeaf_SweetTea_Cold
25690.7,25689.2,1739.1,1738.3,1738.6,1117.4,1117.0,1117.1,7201.9,7201.3,7201.0,1429.7,1429.7,1429.8,4149.1,4148.8,110507.7,110530.2,15847.6,15839.5,15841.3,2750.4,2747.8,2745.9,1312.7,1312.6,1312.7,2284.2,2284.5,2285.1,15087.5,15083.4,22002.5,22005.8,3753.4,3753.2,3752.7,2208.8,2208.1,2208.1,4464.9,4463.8,4463.8,2318.3,2317.6,2317.8,76434.1,76436.5,5038.8,5038.7,1552.8,1551.7,1551.9,3906.6,3906.8,3908.1,1292.4,1291.3,1291.6,1637.7,1637.6,1638.2,4539.1,4539.7,35.02,28.0,PureLeaf_SweetTea_Cold
25683.8,25688.1,1739.2,1738.9,1739.3,1117.4,1117.2,1117.4,7201.2,7201.2,7201.6,1429.6,1430.3,1430.7,4149.0,4148.8,110554.0,110551.2,15848.4,15831.4,15836.2,2750.6,2748.6,2747.1,1312.8,1312.7,1312.7,2285.8,2285.5,2285.7,15084.5,15084.0,21990.0,21992.9,3753.2,3753.1,3753.4,2209.5,2208.2,2208.5,4463.0,4461.8,4462.6,2318.0,2317.6,2318.0,76461.2,76479.7,5038.7,5038.6,1552.6,1552.1,1552.1,3908.2,3908.0,3908.8,1292.0,1291.2,1291.6,1637.3,1637.1,1638.1,4540.7,4539.5,34.990002,28.030001,PureLeaf_SweetTea_Cold
25688.7,25687.8,1739.7,1739.2,1739.4,1117.5,1117.3,1117.6,7203.0,7203.1,7202.8,1429.7,1429.5,1429.9,4148.4,4148.3,110444.8,110509.3,15843.0,15838.0,15833.0,2750.1,2748.0,2745.9,1312.9,1313.0,1313.1,2285.3,2284.7,2285.1,15084.4,15083.8,22005.8,22008.0,3754.0,3754.0,3754.0,2209.2,2208.6,2208.5,4465.1,4464.1,4464.2,2317.6,2317.7,2318.2,76471.8,76467.7,5038.7,5039.2,1552.5,1551.7,1551.6,3908.3,3908.2,3908.2,1292.2,1291.8,1291.9,1637.7,1638.0,1637.9,4540.5,4540.5,35.110001,28.040001,PureLeaf_SweetTea_Cold
25688.3,25692.4,1740.0,1739.7,1739.8,1117.7,1117.5,1117.6,7204.0,7202.9,7202.3,1429.6,1429.6,1430.3,4148.5,4148.6,110591.3,110444.5,15842.1,15834.2,15826.1,2750.7,2748.4,2746.6,1313.2,1312.9,1313.0,2284.7,2284.2,2284.9,15083.7,15085.7,21998.1,22000.8,3755.0,3754.6,3754.9,2209.7,2208.7,2209.0,4462.5,4463.3,4462.6,2318.1,2317.9,2318.3,76441.2,76410.1,5039.6,5038.3,1552.8,1551.9,1551.8,3907.3,3907.8,3907.9,1292.2,1291.8,1291.7,1637.0,1637.2,1637.5,4539.9,4538.1,35.240002,28.040001,PureLeaf_SweetTea_Cold
25690.9,25683.0,1739.7,1738.9,1739.4,1117.5,1117.3,1117.4,7202.3,7202.5,7202.6,1428.6,1429.5,1430.1,4147.9,4148.0,110586.8,110642.7,15828.5,15826.6,15818.3,2750.9,2748.1,2746.5,1313.2,1313.0,1313.0,2284.3,2283.5,2284.5,15086.3,15088.1,21968.4,21969.4,3753.5,3753.3,3753.7,2209.5,2208.7,2208.9,4463.9,4463.2,4463.5,2317.2,2316.7,2316.9,76404.0,76422.9,5038.1,5037.7,1552.0,1550.9,1551.0,3906.7,3906.7,3906.7,1292.1,1291.4,1291.4,1637.9,1636.9,1637.9,4539.6,4539.3,35.369999,28.030001,PureLeaf_SweetTea_Cold
25690.4,25685.9,1739.3,1739.0,1739.2,1116.9,1116.8,1116.8,7201.0,7201.5,7201.7,1429.0,1428.8,1429.9,4147.6,4147.3,110536.3,110590.4,15824.3,15816.7,15810.0,2750.2,2748.0,2745.9,1313.1,1312.8,1312.9,2283.6,2283.6,2283.8,15083.0,15088.7,21982.2,21986.8,3752.2,3752.5,3753.1,2208.6,2207.9,2208.2,4461.2,4461.0,4459.8,2315.3,2315.2,2315.4,76412.6,76423.8,5037.9,5037.8,1551.4,1550.4,1550.6,3905.6,3905.2,3906.2,1291.8,1291.1,1291.0,1636.9,1636.7,1637.4,4540.4,4539.2,35.57,28.040001,PureLeaf_SweetTea_Cold
25684.8,25684.0,1739.5,1739.0,1739.0,1116.9,1116.4,1116.5,7200.0,7199.1,7200.0,1428.4,1428.4,1429.0,4147.1,4147.2,110535.4,110509.9,15830.2,15816.2,15809.5,2750.5,2747.5,2746.3,1312.8,1312.7,1312.8,2282.6,2282.6,2282.9,15079.3,15082.7,21992.0,22005.1,3752.5,3753.2,3753.4,2209.1,2208.1,2208.4,4464.2,4463.0,4462.5,2315.1,2314.9,2314.9,76416.4,76449.0,5038.6,5037.3,1550.5,1549.7,1549.6,3905.2,3904.9,3905.5,1291.9,1291.6,1291.5,1636.9,1637.0,1637.0,4538.0,4538.0,35.720001,28.030001,PureLeaf_SweetTea_Cold
25677.0,25676.6,1739.2,1738.6,1738.9,1116.6,1116.5,1116.5,7198.8,7198.9,7197.4,1428.5,1428.4,1428.6,4146.5,4146.6,110541.9,110540.7,15822.8,15814.3,15809.7,2749.8,2746.7,2745.1,1313.0,1312.8,1312.8,2283.5,2282.8,2283.5,15082.7,15080.2,21956.7,21958.3,3753.1,3753.3,3753.1,2208.6,2208.1,2207.8,4461.9,4460.9,4461.3,2314.9,2314.6,2315.0,76399.6,76393.2,5035.6,5037.2,1550.2,1549.4,1549.5,3905.2,3905.1,3906.0,1292.0,1291.4,1291.4,1636.7,1636.8,1636.7,4538.5,4538.0,35.869999,28.01,PureLeaf_SweetTea_Cold
25681.0,25684.4,1739.4,1739.1,1739.3,1116.6,1116.3,1116.4,7199.1,7198.0,7198.9,1428.7,1428.7,1429.5,4146.7,4146.5,110431.2,110453.7,15822.7,15822.7,15823.0,2749.2,2746.3,2744.6,1312.8,1312.6,1312.8,2283.1,2283.2,2283.2,15080.4,15077.7,21965.3,21954.0,3753.6,3753.9,3754.0,2208.8,2207.9,2208.1,4465.2,4464.0,4462.9,2315.3,2315.1,2315.6,76432.1,76405.4,5036.4,5036.9,1550.3,1549.8,1549.3,3905.9,3906.5,3907.3,1291.8,1291.3,1291.7,1637.0,1636.9,1637.3,4539.4,4537.9,35.950001,28.059999,PureLeaf_SweetTea_Cold
25682.2,25679.9,1739.2,1739.0,1739.1,1116.4,1116.1,1116.1,7197.0,7195.9,7195.7,1428.7,1428.8,1429.5,4146.2,4145.9,110407.8,110488.8,15818.0,15814.4,15806.7,2748.3,2745.5,2744.1,1312.9,1312.7,1312.9,2283.1,2283.5,2283.4,15080.3,15082.0,21977.2,21963.0,3756.8,3756.6,3756.7,2208.9,2207.3,2207.8,4467.2,4465.2,4464.8,2316.3,2316.0,2316.7,76386.9,76387.4,5036.8,5037.0,1549.9,1548.7,1548.9,3904.9,3905.7,3905.2,1291.4,1291.0,1290.8,1636.9,1636.3,1636.8,4538.1,4537.1,35.66,28.059999,PureLeaf_SweetTea_Cold
25664.4,25669.8,1739.3,1738.8,1738.8,1116.2,1115.9,1116.0,7193.2,7193.3,7193.0,1428.5,1428.3,1428.5,4145.3,4145.1,110441.5,110455.9,15814.5,15811.2,15806.1,2746.9,2744.6,2743.6,1312.5,1312.2,1312.3,2281.8,2282.2,2282.1,15079.3,15077.1,21946.3,21942.7,3754.5,3754.9,3754.3,2207.6,2206.8,2207.0,4462.6,4460.7,4461.6,2315.1,2314.4,2315.1,76325.7,76334.6,5034.1,5034.1,1549.4,1548.8,1548.8,3903.0,3903.2,3903.2,1291.4,1290.5,1290.7,1635.9,1636.0,1635.9,4536.3,4536.3,35.09,28.059999,PureLeaf_SweetTea_Cold
25665.1,25667.0,1739.5,1738.8,1738.9,1115.8,1115.6,1115.8,7193.2,7192.0,7192.1,1427.8,1427.9,1428.5,4144.5,4144.5,110504.1,110504.5,15822.3,15814.0,15810.9,2747.6,2745.2,2743.6,1312.7,1312.5,1312.5,2282.8,2282.7,2283.2,15076.3,15074.7,21996.8,22003.1,3756.2,3755.9,3756.6,2207.5,2206.8,2207.3,4465.0,4463.8,4463.0,2315.6,2315.5,2315.6,76366.8,76380.3,5033.8,5032.1,1549.4,1548.4,1548.5,3903.2,3903.1,3903.5,1291.3,1290.6,1290.8,1635.5,1635.0,1635.9,4536.3,4535.6,34.959999,28.07,PureLeaf_SweetTea_Cold
25668.8,25670.9,1739.0,1738.4,1738.7,1115.9,1115.7,1115.9,7191.8,7191.3,7191.9,1427.3,1427.3,1427.3,4144.2,4144.2,110533.0,110396.5,15817.5,15813.1,15812.5,2747.7,2745.4,2743.6,1312.9,1312.5,1312.7,2282.9,2282.3,2283.0,15073.5,15075.4,21977.2,21977.1,3757.7,3757.7,3757.9,2208.7,2207.7,2207.8,4466.5,4466.4,4465.8,2317.0,2316.7,2316.8,76412.1,76421.0,5033.9,5033.6,1549.6,1548.5,1548.8,3902.7,3902.4,3902.8,1291.1,1290.6,1290.7,1636.2,1636.0,1637.0,4536.2,4535.8,34.91,28.07,PureLeaf_SweetTea_Cold
25678.4,25671.3,1739.0,1738.3,1738.5,1116.2,1115.7,1115.9,7191.7,7190.6,7191.2,1427.2,1427.8,1428.1,4144.7,4144.3,110384.4,110367.1,15804.8,15803.5,15804.2,2747.8,2745.0,2743.9,1313.1,1312.9,1312.9,2282.4,2282.1,2282.2,15078.7,15075.9,21979.9,21975.1,3758.2,3758.5,3758.4,2208.2,2207.6,2208.0,4466.5,4465.4,4464.8,2317.6,2317.9,2317.9,76381.6,76384.3,5035.0,5032.5,1549.5,1548.6,1548.7,3902.7,3902.8,3902.8,1291.3,1290.7,1290.5,1636.6,1636.4,1636.1,4536.9,4536.8,34.790001,28.059999,PureLeaf_SweetTea_Cold
25676.5,25675.6,1738.8,1738.4,1738.7,1116.0,1115.7,1115.8,7190.9,7190.3,7189.6,1427.2,1427.6,1427.5,4143.9,4144.0,110456.8,110465.8,15815.5,15803.6,15799.9,2747.6,2744.5,2743.4,1313.2,1312.9,1313.0,2282.6,2282.8,2282.8,15075.4,15073.9,21983.6,21992.1,3759.7,3759.6,3759.0,2208.7,2207.5,2207.8,4466.3,4465.0,4464.2,2317.8,2317.3,2318.1,76423.1,76426.2,5032.5,5032.8,1548.9,1548.0,1547.9,3902.3,3902.3,3902.3,1291.4,1290.7,1290.6,1635.6,1635.9,1636.2,4536.3,4535.8,34.759998,28.09,PureLeaf_SweetTea_Cold
25667.5,25668.0,1738.8,1738.2,1738.7,1115.6,1115.4,1115.5,7190.7,7190.5,7189.8,1427.6,1427.3,1428.0,4143.3,4143.3,110448.9,110448.1,15816.6,15808.0,15809.2,2746.8,2744.1,2742.7,1313.3,1313.1,1313.2,2282.5,2282.8,2282.5,15077.3,15075.7,21973.8,21989.4,3759.6,3759.7,3758.8,2208.6,2207.2,2207.3,4465.7,4465.0,4464.3,2317.0,2317.0,2317.6,76391.0,76376.8,5032.1,5033.0,1549.3,1547.9,1548.5,3902.3,3902.5,3902.9,1291.0,1290.5,1290.5,1636.2,1636.2,1636.7,4536.0,4534.8,34.790001,28.040001,PureLeaf_SweetTea_Cold
25664.3,25666.0,1738.5,1737.7,1738.0,1115.3,1114.9,1115.2,7188.7,7188.1,7188.2,1426.7,1426.7,1427.0,4143.0,4142.7,110452.7,110511.6,15793.5,15791.9,15792.0,2746.6,2743.8,2742.6,1313.0,1312.9,1313.0,2281.6,2282.1,2282.0,15078.5,15077.5,21999.3,21990.8,3760.4,3759.7,3760.6,2208.0,2207.5,2207.7,4466.4,4464.7,4464.8,2315.6,2316.0,2316.0,76392.3,76363.5,5032.9,5033.8,1548.2,1547.2,1547.0,3900.7,3899.7,3901.3,1291.0,1290.2,1290.3,1635.8,1635.8,1636.1,4535.3,4533.7,34.869999,28.07,PureLeaf_SweetTea_Cold
25655.5,25649.9,1738.3,1738.0,1738.1,1114.8,1114.8,1114.9,7185.8,7186.6,7186.6,1426.5,1426.9,1427.1,4142.0,4141.9,110350.1,110425.6,15805.0,15802.3,15795.0,2746.3,2743.7,2742.2,1312.6,1312.5,1312.5,2281.5,2281.5,2282.1,15080.2,15080.0,21991.2,21994.0,3758.9,3759.1,3758.8,2206.7,2206.1,2206.1,4464.6,4463.2,4462.8,2315.0,2314.6,2314.8,76385.3,76366.9,5031.7,5031.4,1548.2,1547.2,1547.1,3899.9,3900.5,3900.6,1291.0,1290.2,1290.5,1636.0,1635.8,1635.8,4534.4,4533.9,35.0,28.1,PureLeaf_SweetTea_Cold
25657.3,25655.7,1738.5,1737.9,1738.4,1114.4,1114.2,1114.4,7184.7,7184.5,7184.4,1426.2,1426.5,1426.9,4141.5,4141.2,110487.0,110469.9,15798.8,15793.1,15795.1,2746.2,2743.2,2741.9,1312.6,1312.4,1312.4,2281.4,2281.4,2281.8,15073.2,15075.2,21988.0,21981.5,3758.3,3759.0,3758.7,2207.4,2206.5,2206.7,4461.6,4462.2,4461.5,2314.3,2314.0,2314.5,76369.8,76361.2,5030.0,5030.2,1547.5,1546.6,1546.3,3899.2,3899.3,3899.7,1290.4,1289.9,1290.3,1635.6,1635.5,1635.6,4532.5,4531.4,35.189999,28.07,PureLeaf_SweetTea_Cold
25650.4,25651.4,1738.1,1737.7,1737.8,1114.4,1114.1,1114.1,7183.0,7182.7,7182.3,1425.6,1425.5,1425.9,4140.7,4140.6,110395.7,110373.8,15797.2,15793.4,15783.4,2744.6,2741.8,2740.3,1312.2,1312.2,1312.1,2282.1,2281.8,2282.5,15071.3,15071.2,21975.6,21977.5,3757.8,3758.2,3758.6,2206.6,2205.9,2206.4,4461.5,4461.0,4460.1,2312.9,2312.9,2313.5,76337.0,76327.7,5029.1,5029.7,1547.0,1546.0,1546.2,3898.1,3898.2,3899.0,1290.2,1289.8,1289.8,1635.0,1634.7,1635.4,4533.0,4533.1,35.34,28.09,PureLeaf_SweetTea_Cold
25645.4,25649.8,1737.8,1737.2,1737.3,1113.8,1113.5,1113.7,7179.9,7179.9,7180.5,1425.1,1425.0,1425.6,4139.9,4139.6,110420.6,110433.1,15801.0,15800.2,15785.8,2745.9,2743.2,2741.8,1312.1,1311.9,1312.0,2281.6,2281.7,2281.8,15074.8,15074.2,21985.8,21979.4,3757.0,3756.9,3757.6,2206.4,2206.0,2205.9,4460.9,4459.0,4458.7,2311.8,2311.4,2311.9,76321.5,76330.8,5030.0,5029.0,1546.7,1545.6,1546.0,3897.0,3898.2,3898.1,1290.3,1289.9,1289.8,1635.0,1635.1,1635.5,4534.2,4534.3,35.490002,28.09,PureLeaf_SweetTea_Cold
25657.2,25656.7,1737.2,1736.6,1737.0,1113.7,1113.2,1113.4,7180.9,7180.0,7180.3,1425.0,1424.9,1425.7,4139.6,4139.2,110405.2,110262.8,15795.8,15790.5,15785.5,2745.0,2742.5,2741.2,1312.0,1311.9,1312.0,2281.5,2281.2,2281.8,15066.7,15067.7,21978.4,21966.5,3757.5,3757.1,3757.3,2206.7,2205.9,2205.7,4459.4,4459.3,4459.8,2312.2,2311.8,2312.1,76299.4,76319.8,5029.2,5030.7,1546.9,1545.8,1545.9,3897.3,3897.5,3897.9,1290.8,1290.1,1289.9,1634.7,1635.0,1634.7,4535.0,4534.6,35.709999,28.1,PureLeaf_SweetTea_Cold
25658.1,25655.6,1737.5,1736.7,1736.9,1113.8,1113.4,1113.4,7179.7,7178.5,7179.4,1425.7,1425.7,1426.1,4139.2,4139.1,110482.5,110335.6,15794.7,15794.1,15783.9,2744.5,2741.3,2740.6,1311.7,1311.6,1311.7,2280.7,2280.8,2281.3,15069.2,15070.5,21969.4,21970.0,3757.3,3757.6,3758.5,2206.5,2205.5,2205.9,4461.0,4459.7,4458.9,2311.6,2311.1,2311.6,76313.7,76283.1,5027.5,5028.5,1547.3,1546.5,1545.9,3897.1,3897.3,3898.2,1290.3,1289.5,1289.5,1635.0,1634.8,1635.0,4531.6,4530.4,35.619999,28.09,PureLeaf_SweetTea_Cold
25648.6,25647.0,1736.9,1736.6,1736.7,1113.5,1113.2,1113.4,7176.6,7176.7,7176.8,1425.6,1425.5,1425.9,4138.4,4138.1,110328.9,110381.0,15800.4,15791.8,15786.6,2744.5,2741.7,2740.4,1311.8,1311.6,1311.6,2281.4,2280.8,2281.4,15062.8,15062.5,21980.6,21981.5,3757.1,3757.0,3757.4,2206.2,2205.2,2205.1,4459.9,4460.1,4460.2,2311.3,2311.1,2311.4,76295.4,76273.2,5027.6,5028.4,1546.4,1545.4,1545.5,3897.2,3896.6,3896.8,1290.1,1289.3,1289.8,1634.3,1634.3,1635.1,4532.2,4532.0,35.32,28.1,PureLeaf_SweetTea_Cold
25647.4,25650.7,1736.8,1736.4,1736.8,1113.3,1113.0,1113.2,7175.7,7175.6,7175.3,1424.3,1424.2,1424.6,4137.8,4137.8,110323.7,110284.6,15792.0,15785.2,15782.1,2743.9,2741.8,2740.2,1311.8,1311.7,1311.8,2280.5,2280.8,2281.0,15065.1,15064.8,21989.0,21983.9,3758.4,3758.8,3758.6,2206.6,2205.0,2205.3,4459.7,4459.0,4458.7,2312.2,2312.0,2311.9,76315.6,76323.5,5027.9,5027.9,1546.4,1545.1,1545.4,3896.4,3896.6,3897.4,1289.9,1289.3,1289.4,1634.8,1634.8,1634.8,4530.4,4530.3,35.23,28.129999,PureLeaf_SweetTea_Cold
25642.1,25643.0,1736.8,1736.2,1736.5,1113.2,1113.0,1113.2,7175.0,7175.4,7175.5,1425.2,1424.8,1424.7,4137.7,4137.8,110394.0,110325.8,15778.1,15777.1,15776.1,2743.5,2740.8,2739.5,1311.9,1311.7,1311.9,2280.2,2280.3,2280.9,15058.2,15064.2,21993.5,21996.7,3758.4,3759.0,3759.3,2206.4,2205.6,2205.8,4462.8,4462.0,4461.5,2312.7,2312.5,2312.3,76348.6,76329.5,5028.8,5028.9,1546.3,1545.4,1545.6,3896.5,3896.7,3896.7,1290.1,1289.3,1289.3,1634.2,1634.4,1634.5,4531.9,4534.7,35.240002,28.07,PureLeaf_SweetTea_Cold
25648.2,25649.6,1736.7,1736.4,1736.4,1113.3,1113.0,1113.1,7175.0,7175.8,7175.4,1424.6,1425.3,1425.7,4137.4,4137.3,110293.0,110393.2,15792.1,15783.0,15783.8,2743.2,2740.4,2739.2,1312.0,1312.0,1311.9,2280.8,2280.5,2281.1,15062.6,15063.8,21991.0,21986.1,3759.7,3760.0,3760.1,2206.4,2205.8,2206.0,4461.8,4460.2,4461.0,2312.8,2313.0,2313.2,76294.9,76294.4,5027.6,5027.9,1546.5,1545.3,1545.1,3896.3,3896.5,3896.9,1289.9,1289.3,1289.6,1634.6,1634.3,1634.7,4530.4,4531.0,35.18,28.1,PureLeaf_SweetTea_Cold
25642.3,25642.1,1737.4,1736.9,1737.1,1113.1,1112.9,1113.2,7174.8,7174.4,7174.6,1424.8,1424.7,1425.0,4136.7,4136.4,110228.8,110282.3,15785.3,15775.1,15774.8,2743.1,2740.6,2739.4,1312.1,1311.9,1312.0,2280.7,2280.5,2281.0,15062.5,15063.5,21985.6,21991.7,3760.1,3761.3,3761.6,2206.4,2205.5,2205.4,4464.3,4463.2,4463.1,2313.3,2313.1,2313.4,76343.6,76340.2,5026.1,5026.2,1546.1,1545.2,1545.1,3894.4,3895.2,3895.7,1289.9,1289.1,1289.5,1634.7,1634.9,1634.7,4532.0,4532.4,35.150002,28.129999,PureLeaf_SweetTea_Cold
25635.9,25642.1,1735.9,1735.4,1735.4,1112.9,1112.7,1112.8,7172.4,7172.2,7172.6,1425.0,1425.0,1424.8,4136.3,4136.5,110173.6,110187.4,15788.4,15778.9,15778.7,2741.5,2739.0,2737.9,1311.9,1311.6,1311.7,2279.3,2279.5,2279.8,15063.0,15061.9,21981.5,21986.3,3761.6,3761.4,3761.7,2206.0,2205.1,2205.3,4461.2,4460.1,4460.9,2311.9,2311.7,2312.0,76247.4,76232.3,5026.8,5027.0,1545.8,1544.7,1544.5,3893.8,3893.6,3894.3,1290.0,1289.2,1289.2,1634.4,1634.2,1634.2,4532.8,4532.4,35.049999,28.129999,PureLeaf_SweetTea_Cold
25636.4,25632.5,1735.8,1735.3,1735.8,1112.6,1112.3,1112.5,7169.5,7169.0,7168.6,1423.9,1424.0,1424.5,4135.1,4135.0,110310.4,110344.2,15778.9,15775.2,15761.8,2741.1,2738.9,2737.1,1311.4,1311.1,1311.2,2279.3,2278.9,2279.7,15062.7,15063.5,21985.3,21987.1,3759.4,3758.6,3759.1,2204.8,2203.9,2203.9,4458.5,4458.5,4457.4,2310.4,2310.5,2311.2,76270.0,76290.0,5025.4,5025.4,1544.9,1543.7,1544.2,3892.4,3892.6,3893.1,1289.5,1288.6,1288.8,1634.3,1633.5,1633.7,4532.0,4531.6,34.91,28.129999,PureLeaf_SweetTea_Cold
25628.3,25631.3,1736.0,1735.7,1735.9,1112.4,1112.1,1112.2,7168.3,7168.3,7167.8,1424.0,1423.9,1424.7,4134.7,4134.7,110149.4,110155.9,15777.8,15769.9,15770.0,2741.6,2738.9,2737.8,1311.3,1311.0,1311.2,2279.0,2279.0,2279.2,15064.4,15064.3,21981.9,21980.1,3759.3,3758.4,3759.3,2205.1,2204.3,2204.1,4460.6,4458.7,4459.1,2311.3,2310.8,2311.4,76272.9,76267.3,5024.6,5025.1,1544.8,1544.0,1543.9,3891.8,3892.2,3892.6,1289.7,1288.9,1289.1,1633.7,1633.1,1633.8,4530.1,4531.8,35.049999,28.139999,PureLeaf_SweetTea_Cold
25631.8,25627.3,1736.3,1735.6,1736.0,1112.1,1111.7,1111.9,7167.4,7167.6,7167.0,1423.6,1424.1,1424.7,4134.0,4134.0,110147.6,110092.3,15779.5,15769.2,15768.2,2741.3,2738.8,2737.2,1311.0,1311.0,1311.1,2279.5,2279.5,2280.0,15063.0,15062.0,21978.3,21988.0,3758.6,3758.5,3757.9,2204.8,2203.5,2203.7,4458.7,4456.4,4455.8,2310.1,2310.1,2310.4,76271.7,76247.9,5023.8,5023.0,1544.7,1543.6,1543.6,3891.6,3891.9,3892.1,1289.4,1288.9,1289.0,1633.5,1633.6,1633.7,4533.0,4534.0,35.080002,28.139999,PureLeaf_SweetTea_Cold
25475.9,25471.8,1724.7,1724.7,1724.6,1098.3,1098.0,1098.1,7074.1,7073.2,7073.6,1408.0,1408.3,1408.6,4103.1,4102.9,109460.4,109474.8,15593.4,15583.7,15574.8,2715.4,2712.1,2711.1,1295.5,1295.4,1295.5,2261.6,2261.2,2261.8,14977.3,14975.5,21824.5,21825.1,3722.9,3722.3,3722.7,2183.0,2182.4,2182.6,4394.6,4394.1,4394.0,2282.7,2282.2,2282.7,75688.9,75694.2,4984.8,4985.6,1530.0,1528.7,1529.0,3852.5,3852.5,3853.4,1280.4,1279.8,1279.9,1624.0,1624.0,1624.6,4514.0,4512.2,33.540001,28.25,PureLeaf_SweetTea_Cold
25490.1,25487.6,1724.4,1723.7,1724.1,1098.1,1098.0,1098.1,7074.6,7074.0,7074.0,1408.3,1408.3,1408.4,4103.3,4103.1,109507.0,109658.7,15575.7,15577.5,15569.0,2715.1,2712.8,2711.3,1295.4,1295.3,1295.5,2260.6,2260.3,2260.5,14981.5,14981.6,21830.0,21833.0,3719.6,3718.7,3719.9,2184.4,2183.6,2184.0,4393.6,4392.1,4392.0,2281.1,2280.9,2281.6,75699.9,75719.0,4986.6,4986.8,1531.0,1530.1,1529.9,3850.4,3850.2,3851.0,1280.9,1280.2,1280.4,1625.8,1625.4,1625.8,4511.8,4513.5,34.330002,28.27,PureLeaf_SweetTea_Cold
25500.1,25503.8,1723.6,1722.9,1723.5,1098.5,1098.1,1098.4,7074.9,7073.7,7073.9,1408.6,1409.2,1409.3,4102.7,4102.2,109574.2,109599.0,15586.2,15583.9,15580.3,2716.8,2714.1,2713.1,1295.9,1295.6,1295.7,2261.7,2261.5,2261.8,14975.5,14975.2,21829.8,21831.1,3717.6,3716.9,3717.5,2184.5,2183.8,2183.8,4390.8,4390.3,4390.2,2280.2,2279.8,2280.6,75723.5,75703.0,4986.7,4987.0,1531.0,1530.2,1530.0,3850.7,3850.7,3851.1,1281.4,1280.8,1280.7,1626.4,1626.2,1625.9,4514.2,4515.3,34.900002,28.27,PureLeaf_SweetTea_Cold
25496.9,25505.4,1723.6,1722.9,1723.3,1099.2,1099.0,1099.2,7077.6,7077.5,7077.6,1410.3,1410.4,1411.0,4103.3,4103.3,109632.5,109601.0,15588.3,15581.2,15575.2,2718.2,2715.6,2714.1,1297.0,1296.7,1296.8,2262.4,2262.4,2263.0,14985.7,14989.6,21848.8,21849.4,3720.9,3721.1,3721.1,2186.6,2185.3,2185.9,4403.0,4402.2,4401.2,2284.8,2284.4,2284.8,75738.2,75722.9,4986.4,4987.4,1532.9,1532.1,1531.9,3853.4,3852.9,3853.0,1281.8,1281.6,1281.2,1628.2,1627.5,1628.3,4515.9,4516.3,35.419998,28.25,PureLeaf_SweetTea_Cold
25517.9,25512.3,1723.7,1723.4,1723.6,1100.3,1100.0,1100.1,7079.5,7079.7,7079.5,1411.4,1411.4,1412.2,4104.0,4103.8,109641.5,109593.7,15604.7,15587.9,15594.0,2720.2,2717.9,2716.7,1297.7,1297.4,1297.8,2263.0,2263.6,2264.0,14997.2,14993.0,21870.5,21861.8,3723.1,3723.5,3723.9,2187.8,2186.7,2186.4,4406.4,4406.5,4405.1,2287.5,2287.5,2287.8,75741.6,75742.8,4987.8,4988.7,1534.3,1533.5,1533.7,3855.8,3856.0,3856.1,1282.2,1281.5,1281.9,1627.6,1627.6,1628.5,4518.3,4517.4,35.330002,28.25,PureLeaf_SweetTea_Cold
25514.5,25508.3,1724.2,1723.6,1724.0,1101.3,1101.2,1101.2,7080.8,7080.4,7080.6,1412.3,1412.2,1412.7,4103.9,4103.6,109453.5,109459.9,15599.8,15597.3,15594.0,2720.1,2717.7,2716.6,1298.2,1298.1,1298.1,2265.0,2265.0,2264.8,14991.9,14993.0,21863.7,21862.2,3725.3,3724.9,3725.6,2187.5,2186.9,2187.0,4408.4,4406.7,4406.8,2288.4,2288.3,2288.4,75744.8,75724.7,4988.2,4988.1,1534.2,1533.4,1533.7,3855.7,3855.9,3856.5,1282.4,1281.7,1281.7,1629.0,1628.4,1628.5,4516.9,4517.7,34.650002,28.25,PureLeaf_SweetTea_Cold
